Data/Hora,Chuva Horária (mm),Nível adotado (cm),,,,,,,,,,,,,,,,,,
4/6/2024 3:00,0,571,,,,,,,,,,,,,,,,,,
4/6/2024 2:45,0,571,,,,,,,,,,,,,,,,,,
4/6/2024 2:30,0,572,,,,,,,,,,,,,,,,,,
4/6/2024 2:15,0,572,,,,,,,,,,,,,,,,,,
4/6/2024 2:00,0,572,,,,,,,,,,,,,,,,,,
4/6/2024 1:45,0,572,,,,,,,,,,,,,,,,,,
4/6/2024 1:30,0,573,,,,,,,,,,,,,,,,,,
4/6/2024 1:15,0,573,,,,,,,,,,,,,,,,,,
4/6/2024 1:00,0,573,,,,,,,,,,,,,,,,,,
4/6/2024 0:45,0,574,,,,,,,,,,,,,,,,,,
4/6/2024 0:30,0,574,,,,,,,,,,,,,,,,,,
4/6/2024 0:15,0,574,,,,,,,,,,,,,,,,,,
4/6/2024 0:00,0,574,,,,,,,,,,,,,,,,,,
3/6/2024 23:45,0,575,,,,,,,,,,,,,,,,,,
3/6/2024 23:30,0,575,,,,,,,,,,,,,,,,,,
3/6/2024 23:15,0,575,,,,,,,,,,,,,,,,,,
3/6/2024 23:00,0,575,,,,,,,,,,,,,,,,,,
3/6/2024 22:45,0,576,,,,,,,,,,,,,,,,,,
3/6/2024 22:30,0,576,,,,,,,,,,,,,,,,,,
3/6/2024 22:15,0,576,,,,,,,,,,,,,,,,,,
3/6/2024 22:00,0,576,,,,,,,,,,,,,,,,,,
3/6/2024 21:45,0,576,,,,,,,,,,,,,,,,,,
3/6/2024 21:30,0,577,,,,,,,,,,,,,,,,,,
3/6/2024 21:15,0,577,,,,,,,,,,,,,,,,,,
3/6/2024 21:00,0,577,,,,,,,,,,,,,,,,,,
3/6/2024 20:45,0,577,,,,,,,,,,,,,,,,,,
3/6/2024 20:30,0,577,,,,,,,,,,,,,,,,,,
3/6/2024 20:15,0,578,,,,,,,,,,,,,,,,,,
3/6/2024 20:00,0,578,,,,,,,,,,,,,,,,,,
3/6/2024 19:45,0,578,,,,,,,,,,,,,,,,,,
3/6/2024 19:30,0,578,,,,,,,,,,,,,,,,,,
3/6/2024 19:15,0,579,,,,,,,,,,,,,,,,,,
3/6/2024 19:00,0,579,,,,,,,,,,,,,,,,,,
3/6/2024 18:45,0,579,,,,,,,,,,,,,,,,,,
3/6/2024 18:30,0,579,,,,,,,,,,,,,,,,,,
3/6/2024 18:15,0,580,,,,,,,,,,,,,,,,,,
3/6/2024 18:00,0,580,,,,,,,,,,,,,,,,,,
3/6/2024 17:45,0,580,,,,,,,,,,,,,,,,,,
3/6/2024 17:30,0,580,,,,,,,,,,,,,,,,,,
3/6/2024 17:15,0,581,,,,,,,,,,,,,,,,,,
3/6/2024 17:00,0,581,,,,,,,,,,,,,,,,,,
3/6/2024 16:45,0,581,,,,,,,,,,,,,,,,,,
3/6/2024 16:30,0,581,,,,,,,,,,,,,,,,,,
3/6/2024 16:15,0,582,,,,,,,,,,,,,,,,,,
3/6/2024 16:00,0,582,,,,,,,,,,,,,,,,,,
3/6/2024 15:45,0,582,,,,,,,,,,,,,,,,,,
3/6/2024 15:30,0,582,,,,,,,,,,,,,,,,,,
3/6/2024 15:15,0,582,,,,,,,,,,,,,,,,,,
3/6/2024 15:00,0,582,,,,,,,,,,,,,,,,,,
3/6/2024 14:45,0,583,,,,,,,,,,,,,,,,,,
3/6/2024 14:30,0,583,,,,,,,,,,,,,,,,,,
3/6/2024 14:15,0,583,,,,,,,,,,,,,,,,,,
3/6/2024 14:00,0,583,,,,,,,,,,,,,,,,,,
3/6/2024 13:45,0,584,,,,,,,,,,,,,,,,,,
3/6/2024 13:30,0,584,,,,,,,,,,,,,,,,,,
3/6/2024 13:15,0,585,,,,,,,,,,,,,,,,,,
3/6/2024 13:00,0,585,,,,,,,,,,,,,,,,,,
3/6/2024 12:45,0.2,585,,,,,,,,,,,,,,,,,,
3/6/2024 12:30,0.2,585,,,,,,,,,,,,,,,,,,
3/6/2024 12:15,0.2,585,,,,,,,,,,,,,,,,,,
3/6/2024 12:00,0,586,,,,,,,,,,,,,,,,,,
3/6/2024 11:45,0,587,,,,,,,,,,,,,,,,,,
3/6/2024 11:30,0.4,587,,,,,,,,,,,,,,,,,,
3/6/2024 11:15,0.4,587,,,,,,,,,,,,,,,,,,
3/6/2024 11:00,0,586,,,,,,,,,,,,,,,,,,
3/6/2024 10:45,0.2,587,,,,,,,,,,,,,,,,,,
3/6/2024 10:30,0.6,587,,,,,,,,,,,,,,,,,,
3/6/2024 10:15,1.2,587,,,,,,,,,,,,,,,,,,
3/6/2024 10:00,1.2,587,,,,,,,,,,,,,,,,,,
3/6/2024 9:45,1,587,,,,,,,,,,,,,,,,,,
3/6/2024 9:30,1.4,587,,,,,,,,,,,,,,,,,,
3/6/2024 9:15,1.8,587,,,,,,,,,,,,,,,,,,
3/6/2024 9:00,2.2,588,,,,,,,,,,,,,,,,,,
3/6/2024 8:45,1.4,588,,,,,,,,,,,,,,,,,,
3/6/2024 8:30,0.4,588,,,,,,,,,,,,,,,,,,
3/6/2024 8:15,0.4,589,,,,,,,,,,,,,,,,,,
3/6/2024 8:00,0.2,589,,,,,,,,,,,,,,,,,,
3/6/2024 7:45,0,589,,,,,,,,,,,,,,,,,,
3/6/2024 7:30,0,589,,,,,,,,,,,,,,,,,,
3/6/2024 7:15,0,590,,,,,,,,,,,,,,,,,,
3/6/2024 7:00,0,590,,,,,,,,,,,,,,,,,,
3/6/2024 6:45,0,590,,,,,,,,,,,,,,,,,,
3/6/2024 6:30,0,591,,,,,,,,,,,,,,,,,,
3/6/2024 6:15,0,591,,,,,,,,,,,,,,,,,,
3/6/2024 6:00,0,592,,,,,,,,,,,,,,,,,,
3/6/2024 5:45,0,592,,,,,,,,,,,,,,,,,,
3/6/2024 5:30,0,593,,,,,,,,,,,,,,,,,,
3/6/2024 5:15,0,593,,,,,,,,,,,,,,,,,,
3/6/2024 5:00,0,593,,,,,,,,,,,,,,,,,,
3/6/2024 4:45,0,594,,,,,,,,,,,,,,,,,,
3/6/2024 4:30,0,594,,,,,,,,,,,,,,,,,,
3/6/2024 4:15,0,595,,,,,,,,,,,,,,,,,,
3/6/2024 4:00,0,594,,,,,,,,,,,,,,,,,,
3/6/2024 3:45,0,595,,,,,,,,,,,,,,,,,,
3/6/2024 3:30,0,595,,,,,,,,,,,,,,,,,,
3/6/2024 3:15,0,595,,,,,,,,,,,,,,,,,,
3/6/2024 3:00,0,596,,,,,,,,,,,,,,,,,,
3/6/2024 2:45,0,597,,,,,,,,,,,,,,,,,,
3/6/2024 2:30,0,596,,,,,,,,,,,,,,,,,,
3/6/2024 2:15,0,597,,,,,,,,,,,,,,,,,,
3/6/2024 2:00,0,597,,,,,,,,,,,,,,,,,,
3/6/2024 1:45,0,598,,,,,,,,,,,,,,,,,,
3/6/2024 1:30,0,598,,,,,,,,,,,,,,,,,,
3/6/2024 1:15,0,599,,,,,,,,,,,,,,,,,,
3/6/2024 1:00,0,599,,,,,,,,,,,,,,,,,,
3/6/2024 0:45,0,599,,,,,,,,,,,,,,,,,,
3/6/2024 0:30,0,599,,,,,,,,,,,,,,,,,,
3/6/2024 0:15,0,599,,,,,,,,,,,,,,,,,,
3/6/2024 0:00,0,600,,,,,,,,,,,,,,,,,,
2/6/2024 23:45,0,601,,,,,,,,,,,,,,,,,,
2/6/2024 23:30,0,601,,,,,,,,,,,,,,,,,,
2/6/2024 23:15,0,601,,,,,,,,,,,,,,,,,,
2/6/2024 23:00,0,602,,,,,,,,,,,,,,,,,,
2/6/2024 22:45,0,601,,,,,,,,,,,,,,,,,,
2/6/2024 22:30,0,603,,,,,,,,,,,,,,,,,,
2/6/2024 22:15,0,602,,,,,,,,,,,,,,,,,,
2/6/2024 22:00,0,603,,,,,,,,,,,,,,,,,,
2/6/2024 21:45,0,603,,,,,,,,,,,,,,,,,,
2/6/2024 21:30,0,603,,,,,,,,,,,,,,,,,,
2/6/2024 21:15,0,604,,,,,,,,,,,,,,,,,,
2/6/2024 21:00,0,604,,,,,,,,,,,,,,,,,,
2/6/2024 20:45,0,605,,,,,,,,,,,,,,,,,,
2/6/2024 20:30,0,605,,,,,,,,,,,,,,,,,,
2/6/2024 20:15,0,605,,,,,,,,,,,,,,,,,,
2/6/2024 20:00,0,605,,,,,,,,,,,,,,,,,,
2/6/2024 19:45,0,606,,,,,,,,,,,,,,,,,,
2/6/2024 19:30,0,606,,,,,,,,,,,,,,,,,,
2/6/2024 19:15,0,607,,,,,,,,,,,,,,,,,,
2/6/2024 19:00,0,607,,,,,,,,,,,,,,,,,,
2/6/2024 18:45,0,607,,,,,,,,,,,,,,,,,,
2/6/2024 18:30,0,608,,,,,,,,,,,,,,,,,,
2/6/2024 18:15,0,608,,,,,,,,,,,,,,,,,,
2/6/2024 18:00,0,608,,,,,,,,,,,,,,,,,,
2/6/2024 17:45,0,608,,,,,,,,,,,,,,,,,,
2/6/2024 17:30,0,608,,,,,,,,,,,,,,,,,,
2/6/2024 17:15,0,609,,,,,,,,,,,,,,,,,,
2/6/2024 17:00,0,609,,,,,,,,,,,,,,,,,,
2/6/2024 16:45,0,610,,,,,,,,,,,,,,,,,,
2/6/2024 16:30,0,610,,,,,,,,,,,,,,,,,,
2/6/2024 16:15,0,610,,,,,,,,,,,,,,,,,,
2/6/2024 16:00,0,611,,,,,,,,,,,,,,,,,,
2/6/2024 15:45,0,611,,,,,,,,,,,,,,,,,,
2/6/2024 15:30,0,611,,,,,,,,,,,,,,,,,,
2/6/2024 15:15,0,612,,,,,,,,,,,,,,,,,,
2/6/2024 15:00,0,612,,,,,,,,,,,,,,,,,,
2/6/2024 14:45,0,612,,,,,,,,,,,,,,,,,,
2/6/2024 14:30,0,613,,,,,,,,,,,,,,,,,,
2/6/2024 14:15,0,613,,,,,,,,,,,,,,,,,,
2/6/2024 14:00,0,613,,,,,,,,,,,,,,,,,,
2/6/2024 13:45,0,613,,,,,,,,,,,,,,,,,,
2/6/2024 13:30,0,614,,,,,,,,,,,,,,,,,,
2/6/2024 13:15,0,614,,,,,,,,,,,,,,,,,,
2/6/2024 13:00,0,615,,,,,,,,,,,,,,,,,,
2/6/2024 12:45,0,614,,,,,,,,,,,,,,,,,,
2/6/2024 12:30,0,615,,,,,,,,,,,,,,,,,,
2/6/2024 12:15,0,616,,,,,,,,,,,,,,,,,,
2/6/2024 12:00,0.2,617,,,,,,,,,,,,,,,,,,
2/6/2024 11:45,0,616,,,,,,,,,,,,,,,,,,
2/6/2024 11:30,0,616,,,,,,,,,,,,,,,,,,
2/6/2024 11:15,0,616,,,,,,,,,,,,,,,,,,
2/6/2024 11:00,0,616,,,,,,,,,,,,,,,,,,
2/6/2024 10:45,0,617,,,,,,,,,,,,,,,,,,
2/6/2024 10:30,0,618,,,,,,,,,,,,,,,,,,
2/6/2024 10:15,0,618,,,,,,,,,,,,,,,,,,
2/6/2024 10:00,0,618,,,,,,,,,,,,,,,,,,
2/6/2024 9:45,0,618,,,,,,,,,,,,,,,,,,
2/6/2024 9:30,0,618,,,,,,,,,,,,,,,,,,
2/6/2024 9:15,0,618,,,,,,,,,,,,,,,,,,
2/6/2024 9:00,0,619,,,,,,,,,,,,,,,,,,
2/6/2024 8:45,0,619,,,,,,,,,,,,,,,,,,
2/6/2024 8:30,0,619,,,,,,,,,,,,,,,,,,
2/6/2024 8:15,0,620,,,,,,,,,,,,,,,,,,
2/6/2024 8:00,0,620,,,,,,,,,,,,,,,,,,
2/6/2024 7:45,0,621,,,,,,,,,,,,,,,,,,
2/6/2024 7:30,0,621,,,,,,,,,,,,,,,,,,
2/6/2024 7:15,0,621,,,,,,,,,,,,,,,,,,
2/6/2024 7:00,0,621,,,,,,,,,,,,,,,,,,
2/6/2024 6:45,0,621,,,,,,,,,,,,,,,,,,
2/6/2024 6:30,0,621,,,,,,,,,,,,,,,,,,
2/6/2024 6:15,0,622,,,,,,,,,,,,,,,,,,
2/6/2024 6:00,0,622,,,,,,,,,,,,,,,,,,
2/6/2024 5:45,0,622,,,,,,,,,,,,,,,,,,
2/6/2024 5:30,0,623,,,,,,,,,,,,,,,,,,
2/6/2024 5:15,0,623,,,,,,,,,,,,,,,,,,
2/6/2024 5:00,0,623,,,,,,,,,,,,,,,,,,
2/6/2024 4:45,0,623,,,,,,,,,,,,,,,,,,
2/6/2024 4:30,0,624,,,,,,,,,,,,,,,,,,
2/6/2024 4:15,0,624,,,,,,,,,,,,,,,,,,
2/6/2024 4:00,0,624,,,,,,,,,,,,,,,,,,
2/6/2024 3:45,0,625,,,,,,,,,,,,,,,,,,
2/6/2024 3:30,0,625,,,,,,,,,,,,,,,,,,
2/6/2024 3:15,0,624,,,,,,,,,,,,,,,,,,
2/6/2024 3:00,0,626,,,,,,,,,,,,,,,,,,
2/6/2024 2:45,0,626,,,,,,,,,,,,,,,,,,
2/6/2024 2:30,0,626,,,,,,,,,,,,,,,,,,
2/6/2024 2:15,0,626,,,,,,,,,,,,,,,,,,
2/6/2024 2:00,0,627,,,,,,,,,,,,,,,,,,
2/6/2024 1:45,0,627,,,,,,,,,,,,,,,,,,
2/6/2024 1:30,0,627,,,,,,,,,,,,,,,,,,
2/6/2024 1:15,0,627,,,,,,,,,,,,,,,,,,
2/6/2024 1:00,0,627,,,,,,,,,,,,,,,,,,
2/6/2024 0:45,0,628,,,,,,,,,,,,,,,,,,
2/6/2024 0:30,0,628,,,,,,,,,,,,,,,,,,
2/6/2024 0:15,0,628,,,,,,,,,,,,,,,,,,
2/6/2024 0:00,0,628,,,,,,,,,,,,,,,,,,
1/6/2024 23:45,0,629,,,,,,,,,,,,,,,,,,
1/6/2024 23:30,0,629,,,,,,,,,,,,,,,,,,
1/6/2024 23:15,0,629,,,,,,,,,,,,,,,,,,
1/6/2024 23:00,0,630,,,,,,,,,,,,,,,,,,
1/6/2024 22:45,0,630,,,,,,,,,,,,,,,,,,
1/6/2024 22:30,0,630,,,,,,,,,,,,,,,,,,
1/6/2024 22:15,0,630,,,,,,,,,,,,,,,,,,
1/6/2024 22:00,0,631,,,,,,,,,,,,,,,,,,
1/6/2024 21:45,0,631,,,,,,,,,,,,,,,,,,
1/6/2024 21:30,0,631,,,,,,,,,,,,,,,,,,
1/6/2024 21:15,0,631,,,,,,,,,,,,,,,,,,
1/6/2024 21:00,0,632,,,,,,,,,,,,,,,,,,
1/6/2024 20:45,0,632,,,,,,,,,,,,,,,,,,
1/6/2024 20:30,0,632,,,,,,,,,,,,,,,,,,
1/6/2024 20:15,0,632,,,,,,,,,,,,,,,,,,
1/6/2024 20:00,0,632,,,,,,,,,,,,,,,,,,
1/6/2024 19:45,0,633,,,,,,,,,,,,,,,,,,
1/6/2024 19:30,0,633,,,,,,,,,,,,,,,,,,
1/6/2024 19:15,0,633,,,,,,,,,,,,,,,,,,
1/6/2024 19:00,0,633,,,,,,,,,,,,,,,,,,
1/6/2024 18:45,0,634,,,,,,,,,,,,,,,,,,
1/6/2024 18:30,0,634,,,,,,,,,,,,,,,,,,
1/6/2024 18:15,0,634,,,,,,,,,,,,,,,,,,
1/6/2024 18:00,0,634,,,,,,,,,,,,,,,,,,
1/6/2024 17:45,0,634,,,,,,,,,,,,,,,,,,
1/6/2024 17:30,0,635,,,,,,,,,,,,,,,,,,
1/6/2024 17:15,0,635,,,,,,,,,,,,,,,,,,
1/6/2024 17:00,0,635,,,,,,,,,,,,,,,,,,
1/6/2024 16:45,0,635,,,,,,,,,,,,,,,,,,
1/6/2024 16:30,0,635,,,,,,,,,,,,,,,,,,
1/6/2024 16:15,0,635,,,,,,,,,,,,,,,,,,
1/6/2024 16:00,0,635,,,,,,,,,,,,,,,,,,
1/6/2024 15:45,0,636,,,,,,,,,,,,,,,,,,
1/6/2024 15:30,0,636,,,,,,,,,,,,,,,,,,
1/6/2024 15:15,0,636,,,,,,,,,,,,,,,,,,
1/6/2024 15:00,0,636,,,,,,,,,,,,,,,,,,
1/6/2024 14:45,0,637,,,,,,,,,,,,,,,,,,
1/6/2024 14:30,0,637,,,,,,,,,,,,,,,,,,
1/6/2024 14:15,0,637,,,,,,,,,,,,,,,,,,
1/6/2024 14:00,0,637,,,,,,,,,,,,,,,,,,
1/6/2024 13:45,0,637,,,,,,,,,,,,,,,,,,
1/6/2024 13:30,0,638,,,,,,,,,,,,,,,,,,
1/6/2024 13:15,0,637,,,,,,,,,,,,,,,,,,
1/6/2024 13:00,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 12:45,0,638,,,,,,,,,,,,,,,,,,
1/6/2024 12:30,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 12:15,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 12:00,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 11:45,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 11:30,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 11:15,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 11:00,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 10:45,0,640,,,,,,,,,,,,,,,,,,
1/6/2024 10:30,0,639,,,,,,,,,,,,,,,,,,
1/6/2024 10:15,0,640,,,,,,,,,,,,,,,,,,
1/6/2024 10:00,0,640,,,,,,,,,,,,,,,,,,
1/6/2024 9:45,0,640,,,,,,,,,,,,,,,,,,
1/6/2024 9:30,0,641,,,,,,,,,,,,,,,,,,
1/6/2024 9:15,0,641,,,,,,,,,,,,,,,,,,
1/6/2024 9:00,0,641,,,,,,,,,,,,,,,,,,
1/6/2024 8:45,0,642,,,,,,,,,,,,,,,,,,
1/6/2024 8:30,0,641,,,,,,,,,,,,,,,,,,
1/6/2024 8:15,0,642,,,,,,,,,,,,,,,,,,
1/6/2024 8:00,0,642,,,,,,,,,,,,,,,,,,
1/6/2024 7:45,0,642,,,,,,,,,,,,,,,,,,
1/6/2024 7:30,0,643,,,,,,,,,,,,,,,,,,
1/6/2024 7:15,0,643,,,,,,,,,,,,,,,,,,
1/6/2024 7:00,0,642,,,,,,,,,,,,,,,,,,
1/6/2024 6:45,0,643,,,,,,,,,,,,,,,,,,
1/6/2024 6:30,0,643,,,,,,,,,,,,,,,,,,
1/6/2024 6:15,0,643,,,,,,,,,,,,,,,,,,
1/6/2024 6:00,0,643,,,,,,,,,,,,,,,,,,
1/6/2024 5:45,0,644,,,,,,,,,,,,,,,,,,
1/6/2024 5:30,0,644,,,,,,,,,,,,,,,,,,
1/6/2024 5:15,0,644,,,,,,,,,,,,,,,,,,
1/6/2024 5:00,0,644,,,,,,,,,,,,,,,,,,
1/6/2024 4:45,0,644,,,,,,,,,,,,,,,,,,
1/6/2024 4:30,0,644,,,,,,,,,,,,,,,,,,
1/6/2024 4:15,0,645,,,,,,,,,,,,,,,,,,
1/6/2024 4:00,0,645,,,,,,,,,,,,,,,,,,
1/6/2024 3:45,0,644,,,,,,,,,,,,,,,,,,
1/6/2024 3:30,0,645,,,,,,,,,,,,,,,,,,
1/6/2024 3:15,0,645,,,,,,,,,,,,,,,,,,
1/6/2024 3:00,0,645,,,,,,,,,,,,,,,,,,
1/6/2024 2:45,0,646,,,,,,,,,,,,,,,,,,
1/6/2024 2:30,0,646,,,,,,,,,,,,,,,,,,
1/6/2024 2:15,0,646,,,,,,,,,,,,,,,,,,
1/6/2024 2:00,0,646,,,,,,,,,,,,,,,,,,
1/6/2024 1:45,0.2,646,,,,,,,,,,,,,,,,,,
1/6/2024 1:30,0,647,,,,,,,,,,,,,,,,,,
1/6/2024 1:15,0,647,,,,,,,,,,,,,,,,,,
1/6/2024 1:00,0,647,,,,,,,,,,,,,,,,,,
1/6/2024 0:45,0,647,,,,,,,,,,,,,,,,,,
1/6/2024 0:30,0,647,,,,,,,,,,,,,,,,,,
1/6/2024 0:15,0,647,,,,,,,,,,,,,,,,,,
1/6/2024 0:00,0,648,,,,,,,,,,,,,,,,,,
31/05/2024 23:45:00,0,647,,,,,,,,,,,,,,,,,,
31/05/2024 23:30:00,0,647,,,,,,,,,,,,,,,,,,
31/05/2024 23:15:00,0,648,,,,,,,,,,,,,,,,,,
31/05/2024 23:00:00,0,648,,,,,,,,,,,,,,,,,,
31/05/2024 22:45:00,0,648,,,,,,,,,,,,,,,,,,
31/05/2024 22:30:00,0,648,,,,,,,,,,,,,,,,,,
31/05/2024 22:15:00,0,649,,,,,,,,,,,,,,,,,,
31/05/2024 22:00:00,0,649,,,,,,,,,,,,,,,,,,
31/05/2024 21:45:00,0,649,,,,,,,,,,,,,,,,,,
31/05/2024 21:30:00,0,649,,,,,,,,,,,,,,,,,,
31/05/2024 21:15:00,0,649,,,,,,,,,,,,,,,,,,
31/05/2024 21:00:00,0,650,,,,,,,,,,,,,,,,,,
31/05/2024 20:45:00,0,649,,,,,,,,,,,,,,,,,,
31/05/2024 20:30:00,0,649,,,,,,,,,,,,,,,,,,
31/05/2024 20:15:00,0,650,,,,,,,,,,,,,,,,,,
31/05/2024 20:00:00,0,650,,,,,,,,,,,,,,,,,,
31/05/2024 19:45:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 19:30:00,0,650,,,,,,,,,,,,,,,,,,
31/05/2024 19:15:00,0,650,,,,,,,,,,,,,,,,,,
31/05/2024 19:00:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 18:45:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 18:30:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 18:15:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 18:00:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 17:45:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 17:30:00,0,652,,,,,,,,,,,,,,,,,,
31/05/2024 17:15:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 17:00:00,0,652,,,,,,,,,,,,,,,,,,
31/05/2024 16:45:00,0,651,,,,,,,,,,,,,,,,,,
31/05/2024 16:30:00,0,652,,,,,,,,,,,,,,,,,,
31/05/2024 16:15:00,0,652,,,,,,,,,,,,,,,,,,
31/05/2024 16:00:00,0,652,,,,,,,,,,,,,,,,,,
31/05/2024 15:45:00,0,652,,,,,,,,,,,,,,,,,,
31/05/2024 15:30:00,0,653,,,,,,,,,,,,,,,,,,
31/05/2024 15:15:00,0,652,,,,,,,,,,,,,,,,,,
31/05/2024 15:00:00,0,653,,,,,,,,,,,,,,,,,,
31/05/2024 14:45:00,0,652,,,,,,,,,,,,,,,,,,
31/05/2024 14:30:00,0,653,,,,,,,,,,,,,,,,,,
31/05/2024 14:15:00,0,654,,,,,,,,,,,,,,,,,,
31/05/2024 14:00:00,0,654,,,,,,,,,,,,,,,,,,
31/05/2024 13:45:00,0,654,,,,,,,,,,,,,,,,,,
31/05/2024 13:30:00,0,653,,,,,,,,,,,,,,,,,,
31/05/2024 13:15:00,0,655,,,,,,,,,,,,,,,,,,
31/05/2024 13:00:00,0,655,,,,,,,,,,,,,,,,,,
31/05/2024 12:45:00,0,654,,,,,,,,,,,,,,,,,,
31/05/2024 12:30:00,0,655,,,,,,,,,,,,,,,,,,
31/05/2024 12:15:00,0,656,,,,,,,,,,,,,,,,,,
31/05/2024 12:00:00,0,655,,,,,,,,,,,,,,,,,,
31/05/2024 11:45:00,0,655,,,,,,,,,,,,,,,,,,
31/05/2024 11:30:00,0,655,,,,,,,,,,,,,,,,,,
31/05/2024 11:15:00,0,655,,,,,,,,,,,,,,,,,,
31/05/2024 11:00:00,0,656,,,,,,,,,,,,,,,,,,
31/05/2024 10:45:00,0,656,,,,,,,,,,,,,,,,,,
31/05/2024 10:30:00,0,656,,,,,,,,,,,,,,,,,,
31/05/2024 10:15:00,0,656,,,,,,,,,,,,,,,,,,
