Data/Hora,Chuva Horária (mm),Nível adotado (cm),,,,,,,,,,,,,,,,,,
2/5/2024 6:15,0,1328,,,,,,,,,,,,,,,,,,
2/5/2024 6:00,0,1323,,,,,,,,,,,,,,,,,,
2/5/2024 5:45,0,1314,,,,,,,,,,,,,,,,,,
2/5/2024 5:30,0,1309,,,,,,,,,,,,,,,,,,
2/5/2024 5:15,0,1305,,,,,,,,,,,,,,,,,,
2/5/2024 5:00,0,1300,,,,,,,,,,,,,,,,,,
2/5/2024 4:45,0,1300,,,,,,,,,,,,,,,,,,
2/5/2024 4:30,0.2,1296,,,,,,,,,,,,,,,,,,
2/5/2024 4:15,0.4,1292,,,,,,,,,,,,,,,,,,
2/5/2024 4:00,0.6,1287,,,,,,,,,,,,,,,,,,
2/5/2024 3:45,0.6,1282,,,,,,,,,,,,,,,,,,
2/5/2024 3:30,1.2,1278,,,,,,,,,,,,,,,,,,
2/5/2024 3:15,1,1274,,,,,,,,,,,,,,,,,,
2/5/2024 3:00,1.6,1270,,,,,,,,,,,,,,,,,,
2/5/2024 2:45,1,1265,,,,,,,,,,,,,,,,,,
2/5/2024 2:30,1.2,1261,,,,,,,,,,,,,,,,,,
2/5/2024 2:15,1.2,1257,,,,,,,,,,,,,,,,,,
2/5/2024 2:00,1.2,1253,,,,,,,,,,,,,,,,,,
2/5/2024 1:45,2,1249,,,,,,,,,,,,,,,,,,
2/5/2024 1:30,7.4,1245,,,,,,,,,,,,,,,,,,
2/5/2024 1:15,4,1241,,,,,,,,,,,,,,,,,,
2/5/2024 1:00,5.6,1236,,,,,,,,,,,,,,,,,,
2/5/2024 0:45,2.2,1233,,,,,,,,,,,,,,,,,,
2/5/2024 0:30,0.8,1229,,,,,,,,,,,,,,,,,,
2/5/2024 0:15,1,1226,,,,,,,,,,,,,,,,,,
2/5/2024 0:00,0.2,1222,,,,,,,,,,,,,,,,,,
1/5/2024 23:45,0.4,1219,,,,,,,,,,,,,,,,,,
1/5/2024 23:30,2,1215,,,,,,,,,,,,,,,,,,
1/5/2024 23:15,0,1212,,,,,,,,,,,,,,,,,,
1/5/2024 23:00,0,1208,,,,,,,,,,,,,,,,,,
1/5/2024 22:45,0.8,1205,,,,,,,,,,,,,,,,,,
1/5/2024 22:30,2,1202,,,,,,,,,,,,,,,,,,
1/5/2024 22:15,1.2,1199,,,,,,,,,,,,,,,,,,
1/5/2024 22:00,0,1195,,,,,,,,,,,,,,,,,,
1/5/2024 21:45,0,1189,,,,,,,,,,,,,,,,,,
1/5/2024 21:30,0,1185,,,,,,,,,,,,,,,,,,
1/5/2024 21:15,0,1181,,,,,,,,,,,,,,,,,,
1/5/2024 21:00,0,1179,,,,,,,,,,,,,,,,,,
1/5/2024 20:45,0,1179,,,,,,,,,,,,,,,,,,
1/5/2024 20:30,0,1175,,,,,,,,,,,,,,,,,,
1/5/2024 20:15,0.4,1172,,,,,,,,,,,,,,,,,,
1/5/2024 20:00,1.6,1169,,,,,,,,,,,,,,,,,,
1/5/2024 19:45,0,1165,,,,,,,,,,,,,,,,,,
1/5/2024 19:30,0.4,1162,,,,,,,,,,,,,,,,,,
1/5/2024 19:15,0.8,1158,,,,,,,,,,,,,,,,,,
1/5/2024 19:00,0.4,1154,,,,,,,,,,,,,,,,,,
1/5/2024 18:45,0.6,1150,,,,,,,,,,,,,,,,,,
1/5/2024 18:30,0,1146,,,,,,,,,,,,,,,,,,
1/5/2024 18:15,0,1143,,,,,,,,,,,,,,,,,,
1/5/2024 18:00,0,1140,,,,,,,,,,,,,,,,,,
1/5/2024 17:45,0,1135,,,,,,,,,,,,,,,,,,
1/5/2024 17:30,0.4,1131,,,,,,,,,,,,,,,,,,
1/5/2024 17:15,0.2,1128,,,,,,,,,,,,,,,,,,
1/5/2024 17:00,0.6,1123,,,,,,,,,,,,,,,,,,
1/5/2024 16:45,1,1119,,,,,,,,,,,,,,,,,,
1/5/2024 16:30,1.4,1116,,,,,,,,,,,,,,,,,,
1/5/2024 16:15,1.8,1111,,,,,,,,,,,,,,,,,,
1/5/2024 16:00,1.6,1106,,,,,,,,,,,,,,,,,,
1/5/2024 15:45,1.6,1101,,,,,,,,,,,,,,,,,,
1/5/2024 15:30,1.6,1097,,,,,,,,,,,,,,,,,,
1/5/2024 15:15,1.8,1090,,,,,,,,,,,,,,,,,,
1/5/2024 15:00,1.2,1086,,,,,,,,,,,,,,,,,,
1/5/2024 14:45,1.2,1081,,,,,,,,,,,,,,,,,,
1/5/2024 14:30,1,1076,,,,,,,,,,,,,,,,,,
1/5/2024 14:15,1.2,1071,,,,,,,,,,,,,,,,,,
1/5/2024 14:00,0.8,1064,,,,,,,,,,,,,,,,,,
1/5/2024 13:45,0.8,1059,,,,,,,,,,,,,,,,,,
1/5/2024 13:30,1.8,1053,,,,,,,,,,,,,,,,,,
1/5/2024 13:15,2,1047,,,,,,,,,,,,,,,,,,
1/5/2024 13:00,2,1041,,,,,,,,,,,,,,,,,,
1/5/2024 12:45,1.8,1035,,,,,,,,,,,,,,,,,,
1/5/2024 12:30,2,1027,,,,,,,,,,,,,,,,,,
1/5/2024 12:15,3.2,1021,,,,,,,,,,,,,,,,,,
1/5/2024 12:00,11.6,1013,,,,,,,,,,,,,,,,,,
1/5/2024 11:45,13.6,1006,,,,,,,,,,,,,,,,,,
1/5/2024 11:30,0.6,1000,,,,,,,,,,,,,,,,,,
1/5/2024 11:15,0.6,992,,,,,,,,,,,,,,,,,,
1/5/2024 11:00,0.2,986,,,,,,,,,,,,,,,,,,
1/5/2024 10:45,0.2,978,,,,,,,,,,,,,,,,,,
1/5/2024 10:30,1.2,973,,,,,,,,,,,,,,,,,,
1/5/2024 10:15,3.2,966,,,,,,,,,,,,,,,,,,
1/5/2024 10:00,0.2,961,,,,,,,,,,,,,,,,,,
1/5/2024 9:45,0.2,955,,,,,,,,,,,,,,,,,,
1/5/2024 9:30,0.2,950,,,,,,,,,,,,,,,,,,
1/5/2024 9:15,0,946,,,,,,,,,,,,,,,,,,
1/5/2024 9:00,0,940,,,,,,,,,,,,,,,,,,
1/5/2024 8:45,0.2,936,,,,,,,,,,,,,,,,,,
1/5/2024 8:30,0.8,931,,,,,,,,,,,,,,,,,,
1/5/2024 8:15,0,925,,,,,,,,,,,,,,,,,,
1/5/2024 8:00,0.2,918,,,,,,,,,,,,,,,,,,
1/5/2024 7:45,0,915,,,,,,,,,,,,,,,,,,
1/5/2024 7:30,0,908,,,,,,,,,,,,,,,,,,
1/5/2024 7:15,0,903,,,,,,,,,,,,,,,,,,
1/5/2024 7:00,0,898,,,,,,,,,,,,,,,,,,
1/5/2024 6:45,0.2,890,,,,,,,,,,,,,,,,,,
1/5/2024 6:30,0,889,,,,,,,,,,,,,,,,,,
1/5/2024 6:15,0,883,,,,,,,,,,,,,,,,,,
1/5/2024 6:00,0.2,878,,,,,,,,,,,,,,,,,,
1/5/2024 5:45,0.2,874,,,,,,,,,,,,,,,,,,
1/5/2024 5:30,0.4,871,,,,,,,,,,,,,,,,,,
1/5/2024 5:15,3.4,869,,,,,,,,,,,,,,,,,,
1/5/2024 5:00,0,864,,,,,,,,,,,,,,,,,,
1/5/2024 4:45,0.2,861,,,,,,,,,,,,,,,,,,
1/5/2024 4:30,0,854,,,,,,,,,,,,,,,,,,
1/5/2024 4:15,0,853,,,,,,,,,,,,,,,,,,
1/5/2024 4:00,1.6,848,,,,,,,,,,,,,,,,,,
1/5/2024 3:45,0.4,845,,,,,,,,,,,,,,,,,,
1/5/2024 3:30,0,841,,,,,,,,,,,,,,,,,,
1/5/2024 3:15,0.2,839,,,,,,,,,,,,,,,,,,
1/5/2024 3:00,0.4,835,,,,,,,,,,,,,,,,,,
1/5/2024 2:45,0.2,831,,,,,,,,,,,,,,,,,,
1/5/2024 2:30,0,827,,,,,,,,,,,,,,,,,,
1/5/2024 2:15,0.2,825,,,,,,,,,,,,,,,,,,
1/5/2024 2:00,0,823,,,,,,,,,,,,,,,,,,
1/5/2024 1:45,0,817,,,,,,,,,,,,,,,,,,
1/5/2024 1:30,0,818,,,,,,,,,,,,,,,,,,
1/5/2024 1:15,0,813,,,,,,,,,,,,,,,,,,
1/5/2024 1:00,0,812,,,,,,,,,,,,,,,,,,
1/5/2024 0:45,0,810,,,,,,,,,,,,,,,,,,
1/5/2024 0:30,0,806,,,,,,,,,,,,,,,,,,
1/5/2024 0:15,0.2,803,,,,,,,,,,,,,,,,,,
1/5/2024 0:00,0.4,802,,,,,,,,,,,,,,,,,,
30/04/2024 23:45:00,0,800,,,,,,,,,,,,,,,,,,
30/04/2024 23:30:00,0,796,,,,,,,,,,,,,,,,,,
30/04/2024 23:15:00,0,796,,,,,,,,,,,,,,,,,,
30/04/2024 23:00:00,0,794,,,,,,,,,,,,,,,,,,
30/04/2024 22:45:00,0.2,789,,,,,,,,,,,,,,,,,,
30/04/2024 22:30:00,0,789,,,,,,,,,,,,,,,,,,
30/04/2024 22:15:00,0.2,787,,,,,,,,,,,,,,,,,,
30/04/2024 22:00:00,0.6,784,,,,,,,,,,,,,,,,,,
30/04/2024 21:45:00,4.8,779,,,,,,,,,,,,,,,,,,
30/04/2024 21:30:00,3,776,,,,,,,,,,,,,,,,,,
30/04/2024 21:15:00,1.6,774,,,,,,,,,,,,,,,,,,
30/04/2024 21:00:00,0,773,,,,,,,,,,,,,,,,,,
30/04/2024 20:45:00,0.2,773,,,,,,,,,,,,,,,,,,
30/04/2024 20:30:00,0.2,770,,,,,,,,,,,,,,,,,,
30/04/2024 20:15:00,0,768,,,,,,,,,,,,,,,,,,
30/04/2024 20:00:00,0.2,766,,,,,,,,,,,,,,,,,,
30/04/2024 19:45:00,0.2,763,,,,,,,,,,,,,,,,,,
30/04/2024 19:30:00,0.8,762,,,,,,,,,,,,,,,,,,
30/04/2024 19:15:00,0.6,759,,,,,,,,,,,,,,,,,,
30/04/2024 19:00:00,0.4,757,,,,,,,,,,,,,,,,,,
30/04/2024 18:45:00,1,754,,,,,,,,,,,,,,,,,,
30/04/2024 18:30:00,0.8,752,,,,,,,,,,,,,,,,,,
30/04/2024 18:15:00,3.6,749,,,,,,,,,,,,,,,,,,
30/04/2024 18:00:00,0.4,746,,,,,,,,,,,,,,,,,,
30/04/2024 17:45:00,0,744,,,,,,,,,,,,,,,,,,
30/04/2024 17:30:00,4.4,740,,,,,,,,,,,,,,,,,,
30/04/2024 17:15:00,1.6,737,,,,,,,,,,,,,,,,,,
30/04/2024 17:00:00,0.2,734,,,,,,,,,,,,,,,,,,
30/04/2024 16:45:00,0.2,731,,,,,,,,,,,,,,,,,,
30/04/2024 16:30:00,0.4,727,,,,,,,,,,,,,,,,,,
30/04/2024 16:15:00,0.4,723,,,,,,,,,,,,,,,,,,
30/04/2024 16:00:00,1.4,720,,,,,,,,,,,,,,,,,,
30/04/2024 15:45:00,2.6,716,,,,,,,,,,,,,,,,,,
30/04/2024 15:30:00,2.4,713,,,,,,,,,,,,,,,,,,
30/04/2024 15:15:00,0.4,709,,,,,,,,,,,,,,,,,,
30/04/2024 15:00:00,1,706,,,,,,,,,,,,,,,,,,
30/04/2024 14:45:00,0.6,702,,,,,,,,,,,,,,,,,,
30/04/2024 14:30:00,0.8,698,,,,,,,,,,,,,,,,,,
30/04/2024 14:15:00,0.6,694,,,,,,,,,,,,,,,,,,
30/04/2024 14:00:00,0.2,689,,,,,,,,,,,,,,,,,,
30/04/2024 13:45:00,0.8,685,,,,,,,,,,,,,,,,,,
30/04/2024 13:30:00,0.4,681,,,,,,,,,,,,,,,,,,
30/04/2024 13:15:00,0.6,676,,,,,,,,,,,,,,,,,,
30/04/2024 13:00:00,0.6,671,,,,,,,,,,,,,,,,,,
30/04/2024 12:45:00,0.6,666,,,,,,,,,,,,,,,,,,
30/04/2024 12:30:00,0.8,661,,,,,,,,,,,,,,,,,,
30/04/2024 12:15:00,0.6,656,,,,,,,,,,,,,,,,,,
30/04/2024 12:00:00,0.8,651,,,,,,,,,,,,,,,,,,
30/04/2024 11:45:00,0.4,646,,,,,,,,,,,,,,,,,,
30/04/2024 11:30:00,0.6,641,,,,,,,,,,,,,,,,,,
30/04/2024 11:15:00,0.6,636,,,,,,,,,,,,,,,,,,
30/04/2024 11:00:00,1.4,631,,,,,,,,,,,,,,,,,,
30/04/2024 10:45:00,1.2,626,,,,,,,,,,,,,,,,,,
30/04/2024 10:30:00,1.2,622,,,,,,,,,,,,,,,,,,
30/04/2024 10:15:00,1.4,617,,,,,,,,,,,,,,,,,,
30/04/2024 10:00:00,2.2,612,,,,,,,,,,,,,,,,,,
30/04/2024 09:45:00,2.4,608,,,,,,,,,,,,,,,,,,
30/04/2024 09:30:00,1.8,603,,,,,,,,,,,,,,,,,,
30/04/2024 09:15:00,1.4,599,,,,,,,,,,,,,,,,,,
30/04/2024 09:00:00,1.8,595,,,,,,,,,,,,,,,,,,
30/04/2024 08:45:00,2.2,590,,,,,,,,,,,,,,,,,,
30/04/2024 08:30:00,3.8,586,,,,,,,,,,,,,,,,,,
30/04/2024 08:15:00,2.2,582,,,,,,,,,,,,,,,,,,
30/04/2024 08:00:00,0.4,578,,,,,,,,,,,,,,,,,,
30/04/2024 07:45:00,0.8,575,,,,,,,,,,,,,,,,,,
30/04/2024 07:30:00,0.6,571,,,,,,,,,,,,,,,,,,
30/04/2024 07:15:00,1,567,,,,,,,,,,,,,,,,,,
30/04/2024 07:00:00,0.6,563,,,,,,,,,,,,,,,,,,
30/04/2024 06:45:00,0.6,560,,,,,,,,,,,,,,,,,,
30/04/2024 06:30:00,1.2,556,,,,,,,,,,,,,,,,,,
30/04/2024 06:15:00,2,552,,,,,,,,,,,,,,,,,,
30/04/2024 06:00:00,3.4,548,,,,,,,,,,,,,,,,,,
30/04/2024 05:45:00,0.8,539,,,,,,,,,,,,,,,,,,
30/04/2024 05:30:00,0.6,535,,,,,,,,,,,,,,,,,,
30/04/2024 05:15:00,1,531,,,,,,,,,,,,,,,,,,
30/04/2024 05:00:00,0,527,,,,,,,,,,,,,,,,,,
30/04/2024 04:45:00,0.8,527,,,,,,,,,,,,,,,,,,
30/04/2024 04:30:00,0.6,523,,,,,,,,,,,,,,,,,,
30/04/2024 04:15:00,0.6,519,,,,,,,,,,,,,,,,,,
30/04/2024 04:00:00,0.8,514,,,,,,,,,,,,,,,,,,
30/04/2024 03:45:00,0.6,510,,,,,,,,,,,,,,,,,,
30/04/2024 03:30:00,1.2,504,,,,,,,,,,,,,,,,,,
30/04/2024 03:15:00,6.4,499,,,,,,,,,,,,,,,,,,
30/04/2024 03:00:00,8.6,494,,,,,,,,,,,,,,,,,,
30/04/2024 02:45:00,4.4,488,,,,,,,,,,,,,,,,,,
30/04/2024 02:30:00,0,482,,,,,,,,,,,,,,,,,,
30/04/2024 02:15:00,0.2,476,,,,,,,,,,,,,,,,,,
30/04/2024 02:00:00,0,468,,,,,,,,,,,,,,,,,,
30/04/2024 01:45:00,0,461,,,,,,,,,,,,,,,,,,
30/04/2024 01:30:00,0,455,,,,,,,,,,,,,,,,,,
30/04/2024 01:15:00,0,449,,,,,,,,,,,,,,,,,,
30/04/2024 01:00:00,0,443,,,,,,,,,,,,,,,,,,
30/04/2024 00:45:00,0,437,,,,,,,,,,,,,,,,,,
30/04/2024 00:30:00,0,432,,,,,,,,,,,,,,,,,,
30/04/2024 00:15:00,0.2,426,,,,,,,,,,,,,,,,,,
30/04/2024 00:00:00,0,420,,,,,,,,,,,,,,,,,,
29/04/2024 23:45:00,0,414,,,,,,,,,,,,,,,,,,
29/04/2024 23:30:00,0.4,408,,,,,,,,,,,,,,,,,,
29/04/2024 23:15:00,0.2,403,,,,,,,,,,,,,,,,,,
29/04/2024 23:00:00,0.6,398,,,,,,,,,,,,,,,,,,
29/04/2024 22:45:00,0,393,,,,,,,,,,,,,,,,,,
29/04/2024 22:30:00,0.2,388,,,,,,,,,,,,,,,,,,
29/04/2024 22:15:00,0,383,,,,,,,,,,,,,,,,,,
29/04/2024 22:00:00,0,379,,,,,,,,,,,,,,,,,,
29/04/2024 21:45:00,0,371,,,,,,,,,,,,,,,,,,
29/04/2024 21:30:00,0,367,,,,,,,,,,,,,,,,,,
29/04/2024 21:15:00,0.4,364,,,,,,,,,,,,,,,,,,
29/04/2024 21:00:00,0,361,,,,,,,,,,,,,,,,,,
29/04/2024 20:45:00,0.4,361,,,,,,,,,,,,,,,,,,
29/04/2024 20:30:00,0.2,357,,,,,,,,,,,,,,,,,,
29/04/2024 20:15:00,7.4,354,,,,,,,,,,,,,,,,,,
29/04/2024 20:00:00,7.2,351,,,,,,,,,,,,,,,,,,
29/04/2024 19:45:00,1.2,349,,,,,,,,,,,,,,,,,,
29/04/2024 19:30:00,0,347,,,,,,,,,,,,,,,,,,
29/04/2024 19:15:00,0.4,346,,,,,,,,,,,,,,,,,,
29/04/2024 19:00:00,0,345,,,,,,,,,,,,,,,,,,
29/04/2024 18:45:00,0,344,,,,,,,,,,,,,,,,,,
29/04/2024 18:30:00,0,344,,,,,,,,,,,,,,,,,,
29/04/2024 18:15:00,0,344,,,,,,,,,,,,,,,,,,
29/04/2024 18:00:00,0,344,,,,,,,,,,,,,,,,,,
29/04/2024 17:45:00,0.6,344,,,,,,,,,,,,,,,,,,
29/04/2024 17:30:00,0.2,344,,,,,,,,,,,,,,,,,,
29/04/2024 17:15:00,0.8,343,,,,,,,,,,,,,,,,,,
29/04/2024 17:00:00,1.2,342,,,,,,,,,,,,,,,,,,
29/04/2024 16:45:00,12.4,342,,,,,,,,,,,,,,,,,,
29/04/2024 16:30:00,1.4,341,,,,,,,,,,,,,,,,,,
29/04/2024 16:15:00,0,341,,,,,,,,,,,,,,,,,,
29/04/2024 16:00:00,1,341,,,,,,,,,,,,,,,,,,
29/04/2024 15:45:00,2.2,341,,,,,,,,,,,,,,,,,,
29/04/2024 15:30:00,2,341,,,,,,,,,,,,,,,,,,
29/04/2024 15:15:00,0.2,340,,,,,,,,,,,,,,,,,,
29/04/2024 15:00:00,1.8,340,,,,,,,,,,,,,,,,,,
29/04/2024 14:45:00,0.2,340,,,,,,,,,,,,,,,,,,
29/04/2024 14:30:00,0.4,340,,,,,,,,,,,,,,,,,,
29/04/2024 14:15:00,0.4,341,,,,,,,,,,,,,,,,,,
29/04/2024 14:00:00,0.2,342,,,,,,,,,,,,,,,,,,
29/04/2024 13:45:00,0.2,342,,,,,,,,,,,,,,,,,,
29/04/2024 13:30:00,0,341,,,,,,,,,,,,,,,,,,
29/04/2024 13:15:00,0.2,341,,,,,,,,,,,,,,,,,,
29/04/2024 13:00:00,1,341,,,,,,,,,,,,,,,,,,
29/04/2024 12:45:00,3.6,341,,,,,,,,,,,,,,,,,,
29/04/2024 12:30:00,0,341,,,,,,,,,,,,,,,,,,
29/04/2024 12:15:00,0,340,,,,,,,,,,,,,,,,,,
29/04/2024 12:00:00,0,340,,,,,,,,,,,,,,,,,,
29/04/2024 11:45:00,0,340,,,,,,,,,,,,,,,,,,
29/04/2024 11:30:00,0,340,,,,,,,,,,,,,,,,,,
29/04/2024 11:15:00,0,339,,,,,,,,,,,,,,,,,,
29/04/2024 11:00:00,0.6,339,,,,,,,,,,,,,,,,,,
29/04/2024 10:45:00,0.4,338,,,,,,,,,,,,,,,,,,
29/04/2024 10:30:00,0,338,,,,,,,,,,,,,,,,,,
29/04/2024 10:15:00,0,337,,,,,,,,,,,,,,,,,,
29/04/2024 10:00:00,0,336,,,,,,,,,,,,,,,,,,
29/04/2024 09:45:00,0,336,,,,,,,,,,,,,,,,,,
29/04/2024 09:30:00,0,335,,,,,,,,,,,,,,,,,,
29/04/2024 09:15:00,0,334,,,,,,,,,,,,,,,,,,
29/04/2024 09:00:00,0,333,,,,,,,,,,,,,,,,,,
29/04/2024 08:45:00,0,333,,,,,,,,,,,,,,,,,,
29/04/2024 08:30:00,0,332,,,,,,,,,,,,,,,,,,
29/04/2024 08:15:00,0.2,332,,,,,,,,,,,,,,,,,,
29/04/2024 08:00:00,4.2,331,,,,,,,,,,,,,,,,,,
29/04/2024 07:45:00,0,331,,,,,,,,,,,,,,,,,,
29/04/2024 07:30:00,0,331,,,,,,,,,,,,,,,,,,
29/04/2024 07:15:00,0,332,,,,,,,,,,,,,,,,,,
29/04/2024 07:00:00,0,332,,,,,,,,,,,,,,,,,,
29/04/2024 06:45:00,0,332,,,,,,,,,,,,,,,,,,
29/04/2024 06:30:00,0,333,,,,,,,,,,,,,,,,,,
29/04/2024 06:15:00,0,333,,,,,,,,,,,,,,,,,,
29/04/2024 06:00:00,0,334,,,,,,,,,,,,,,,,,,
29/04/2024 05:45:00,0,334,,,,,,,,,,,,,,,,,,
29/04/2024 05:30:00,0,335,,,,,,,,,,,,,,,,,,
29/04/2024 05:15:00,0,335,,,,,,,,,,,,,,,,,,
29/04/2024 05:00:00,0,336,,,,,,,,,,,,,,,,,,
29/04/2024 04:45:00,0,337,,,,,,,,,,,,,,,,,,
29/04/2024 04:30:00,0,338,,,,,,,,,,,,,,,,,,
29/04/2024 04:15:00,0,338,,,,,,,,,,,,,,,,,,
29/04/2024 04:00:00,0,339,,,,,,,,,,,,,,,,,,
29/04/2024 03:45:00,0,340,,,,,,,,,,,,,,,,,,
29/04/2024 03:30:00,0,341,,,,,,,,,,,,,,,,,,
29/04/2024 03:15:00,0,341,,,,,,,,,,,,,,,,,,
29/04/2024 03:00:00,0,341,,,,,,,,,,,,,,,,,,
29/04/2024 02:45:00,0,341,,,,,,,,,,,,,,,,,,
29/04/2024 02:30:00,0,341,,,,,,,,,,,,,,,,,,
29/04/2024 02:15:00,0,342,,,,,,,,,,,,,,,,,,
29/04/2024 02:00:00,0,342,,,,,,,,,,,,,,,,,,
29/04/2024 01:45:00,0,342,,,,,,,,,,,,,,,,,,
29/04/2024 01:30:00,0,342,,,,,,,,,,,,,,,,,,
29/04/2024 01:15:00,0,343,,,,,,,,,,,,,,,,,,
29/04/2024 01:00:00,0,343,,,,,,,,,,,,,,,,,,
29/04/2024 00:45:00,0,344,,,,,,,,,,,,,,,,,,
29/04/2024 00:30:00,0,344,,,,,,,,,,,,,,,,,,
29/04/2024 00:15:00,0,345,,,,,,,,,,,,,,,,,,
29/04/2024 00:00:00,0,345,,,,,,,,,,,,,,,,,,
28/04/2024 23:45:00,0,346,,,,,,,,,,,,,,,,,,
28/04/2024 23:30:00,0,346,,,,,,,,,,,,,,,,,,
28/04/2024 23:15:00,0,347,,,,,,,,,,,,,,,,,,
28/04/2024 23:00:00,0,347,,,,,,,,,,,,,,,,,,
28/04/2024 22:45:00,0,348,,,,,,,,,,,,,,,,,,
28/04/2024 22:30:00,0,348,,,,,,,,,,,,,,,,,,
28/04/2024 22:15:00,0,348,,,,,,,,,,,,,,,,,,
28/04/2024 22:00:00,0,348,,,,,,,,,,,,,,,,,,
28/04/2024 21:45:00,0,348,,,,,,,,,,,,,,,,,,
28/04/2024 21:30:00,0,348,,,,,,,,,,,,,,,,,,
28/04/2024 21:15:00,0,349,,,,,,,,,,,,,,,,,,
28/04/2024 21:00:00,0,349,,,,,,,,,,,,,,,,,,
28/04/2024 20:45:00,0,348,,,,,,,,,,,,,,,,,,
28/04/2024 20:30:00,0,349,,,,,,,,,,,,,,,,,,
28/04/2024 20:15:00,0,349,,,,,,,,,,,,,,,,,,
28/04/2024 20:00:00,0,349,,,,,,,,,,,,,,,,,,
28/04/2024 19:45:00,0,349,,,,,,,,,,,,,,,,,,
28/04/2024 19:30:00,0,350,,,,,,,,,,,,,,,,,,
28/04/2024 19:15:00,0,350,,,,,,,,,,,,,,,,,,
28/04/2024 19:00:00,0,351,,,,,,,,,,,,,,,,,,
28/04/2024 18:45:00,0,351,,,,,,,,,,,,,,,,,,
28/04/2024 18:30:00,0,352,,,,,,,,,,,,,,,,,,
28/04/2024 18:15:00,0,352,,,,,,,,,,,,,,,,,,
28/04/2024 18:00:00,0,353,,,,,,,,,,,,,,,,,,
28/04/2024 17:45:00,0,353,,,,,,,,,,,,,,,,,,
28/04/2024 17:30:00,0,354,,,,,,,,,,,,,,,,,,
28/04/2024 17:15:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 17:00:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 16:45:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 16:30:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 16:15:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 16:00:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 15:45:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 15:30:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 15:15:00,0.2,355,,,,,,,,,,,,,,,,,,
28/04/2024 15:00:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 14:45:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 14:30:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 14:15:00,0,355,,,,,,,,,,,,,,,,,,
28/04/2024 14:00:00,0,356,,,,,,,,,,,,,,,,,,
28/04/2024 13:45:00,0,356,,,,,,,,,,,,,,,,,,
28/04/2024 13:30:00,0,355,,,,,,,,,,,,,,,,,,
