Data/Hora,Chuva Horária (mm),Nível adotado (cm),,,,,,,,,,,,,,,,,,
12/5/2024 7:00,,1330,,,,,,,,,,,,,,,,,,
12/5/2024 6:00,,1305,,,,,,,,,,,,,,,,,,
12/5/2024 5:00,,1288,,,,,,,,,,,,,,,,,,
12/5/2024 4:00,,1264,,,,,,,,,,,,,,,,,,
12/5/2024 3:00,,1240,,,,,,,,,,,,,,,,,,
12/5/2024 2:00,,1214,,,,,,,,,,,,,,,,,,
12/5/2024 1:00,,1190,,,,,,,,,,,,,,,,,,
12/5/2024 0:00,,1166,,,,,,,,,,,,,,,,,,
11/5/2024 23:00,,1140,,,,,,,,,,,,,,,,,,
11/5/2024 22:00,,1104,,,,,,,,,,,,,,,,,,
11/5/2024 21:00,,1086,,,,,,,,,,,,,,,,,,
11/5/2024 20:00,,1062,,,,,,,,,,,,,,,,,,
11/5/2024 19:00,,1038,,,,,,,,,,,,,,,,,,
11/5/2024 18:00,,1010,,,,,,,,,,,,,,,,,,
11/5/2024 17:00,,1000,,,,,,,,,,,,,,,,,,
11/5/2024 16:00,,980,,,,,,,,,,,,,,,,,,
11/5/2024 15:00,,978,,,,,,,,,,,,,,,,,,
11/5/2024 12:00,,972,,,,,,,,,,,,,,,,,,
11/5/2024 11:00,,971,,,,,,,,,,,,,,,,,,
11/5/2024 10:00,,970,,,,,,,,,,,,,,,,,,
11/5/2024 9:00,,970,,,,,,,,,,,,,,,,,,
11/5/2024 8:00,,966,,,,,,,,,,,,,,,,,,
11/5/2024 7:00,,962,,,,,,,,,,,,,,,,,,
11/5/2024 6:00,,957,,,,,,,,,,,,,,,,,,
11/5/2024 0:00,,865,,,,,,,,,,,,,,,,,,
10/5/2024 23:00,,840,,,,,,,,,,,,,,,,,,
10/5/2024 22:00,,820,,,,,,,,,,,,,,,,,,
10/5/2024 21:00,,814,,,,,,,,,,,,,,,,,,
10/5/2024 19:00,,782,,,,,,,,,,,,,,,,,,
10/5/2024 18:00,,760,,,,,,,,,,,,,,,,,,
10/5/2024 17:00,,748,,,,,,,,,,,,,,,,,,
10/5/2024 15:00,,726,,,,,,,,,,,,,,,,,,
10/5/2024 12:00,,686,,,,,,,,,,,,,,,,,,
10/5/2024 7:00,,688,,,,,,,,,,,,,,,,,,
10/5/2024 6:00,,694,,,,,,,,,,,,,,,,,,
9/5/2024 18:00,,732,,,,,,,,,,,,,,,,,,
9/5/2024 15:00,,742,,,,,,,,,,,,,,,,,,
9/5/2024 11:30,,756,,,,,,,,,,,,,,,,,,
9/5/2024 6:00,,770,,,,,,,,,,,,,,,,,,
8/5/2024 16:00,,808,,,,,,,,,,,,,,,,,,
8/5/2024 11:00,,832,,,,,,,,,,,,,,,,,,
8/5/2024 7:00,,840,,,,,,,,,,,,,,,,,,
7/5/2024 6:00,,998,,,,,,,,,,,,,,,,,,
6/5/2024 16:30,,1098,,,,,,,,,,,,,,,,,,
5/5/2024 17:00,,1180,,,,,,,,,,,,,,,,,,
5/5/2024 7:00,,1200,,,,,,,,,,,,,,,,,,
2/5/2024 20:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 19:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 19:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 19:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 19:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 18:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 18:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 18:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 18:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 17:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 17:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 17:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 17:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 16:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 16:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 16:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 16:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 15:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 15:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 15:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 15:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 14:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 14:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 14:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 14:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 13:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 13:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 13:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 13:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 12:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 12:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 12:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 12:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 11:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 11:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 11:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 11:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 10:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 10:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 10:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 10:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 9:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 9:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 9:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 9:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 8:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 8:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 8:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 8:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 7:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 7:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 7:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 7:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 6:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 6:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 6:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 6:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 5:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 5:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 5:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 5:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 4:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 4:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 4:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 4:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 3:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 3:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 3:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 3:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 2:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 2:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 2:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 2:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 1:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 1:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 1:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 1:00,0,,,,,,,,,,,,,,,,,,,
2/5/2024 0:45,0,,,,,,,,,,,,,,,,,,,
2/5/2024 0:30,0,,,,,,,,,,,,,,,,,,,
2/5/2024 0:15,0,,,,,,,,,,,,,,,,,,,
2/5/2024 0:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 23:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 23:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 23:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 23:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 22:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 22:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 22:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 22:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 21:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 21:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 21:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 21:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 20:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 20:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 20:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 20:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 19:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 19:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 19:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 19:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 18:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 18:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 18:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 18:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 17:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 17:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 17:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 17:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 16:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 16:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 16:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 16:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 15:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 15:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 15:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 15:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 14:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 14:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 14:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 14:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 13:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 13:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 13:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 13:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 12:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 12:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 12:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 12:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 11:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 11:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 11:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 11:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 10:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 10:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 10:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 10:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 9:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 9:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 9:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 9:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 8:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 8:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 8:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 8:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 7:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 7:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 7:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 7:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 6:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 6:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 6:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 6:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 5:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 5:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 5:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 5:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 4:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 4:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 4:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 4:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 3:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 3:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 3:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 3:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 2:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 2:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 2:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 2:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 1:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 1:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 1:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 1:00,0,,,,,,,,,,,,,,,,,,,
1/5/2024 0:45,0,,,,,,,,,,,,,,,,,,,
1/5/2024 0:30,0,,,,,,,,,,,,,,,,,,,
1/5/2024 0:15,0,,,,,,,,,,,,,,,,,,,
1/5/2024 0:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 23:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 23:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 23:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 23:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 22:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 22:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 22:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 22:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 21:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 21:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 21:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 21:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 20:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 20:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 20:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 20:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 19:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 19:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 19:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 19:00:00,0,1425,,,,,,,,,,,,,,,,,,
30/04/2024 18:45:00,0,1362,,,,,,,,,,,,,,,,,,
30/04/2024 18:30:00,0,1353,,,,,,,,,,,,,,,,,,
30/04/2024 18:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 18:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 17:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 17:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 17:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 17:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 16:45:00,0,1330,,,,,,,,,,,,,,,,,,
30/04/2024 16:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 16:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 16:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 15:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 15:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 15:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 15:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 14:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 14:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 14:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 14:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 13:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 13:30:00,0,1225,,,,,,,,,,,,,,,,,,
30/04/2024 13:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 13:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 12:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 12:30:00,0,1239,,,,,,,,,,,,,,,,,,
30/04/2024 12:15:00,0,1233,,,,,,,,,,,,,,,,,,
30/04/2024 12:00:00,0,1232,,,,,,,,,,,,,,,,,,
30/04/2024 11:45:00,0,1215,,,,,,,,,,,,,,,,,,
30/04/2024 11:30:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 11:15:00,0,1217,,,,,,,,,,,,,,,,,,
30/04/2024 11:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 10:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 10:30:00,0,1206,,,,,,,,,,,,,,,,,,
30/04/2024 10:15:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 10:00:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 09:45:00,0,,,,,,,,,,,,,,,,,,,
30/04/2024 09:30:00,0,1182,,,,,,,,,,,,,,,,,,
30/04/2024 09:15:00,0,1173,,,,,,,,,,,,,,,,,,
30/04/2024 09:00:00,0,1174,,,,,,,,,,,,,,,,,,
30/04/2024 08:45:00,0,1166,,,,,,,,,,,,,,,,,,
30/04/2024 08:30:00,0,1161,,,,,,,,,,,,,,,,,,
30/04/2024 08:15:00,0,1158,,,,,,,,,,,,,,,,,,
30/04/2024 08:00:00,0,1152,,,,,,,,,,,,,,,,,,
30/04/2024 07:45:00,0,1148,,,,,,,,,,,,,,,,,,
30/04/2024 07:30:00,0,1140,,,,,,,,,,,,,,,,,,
30/04/2024 07:15:00,0,1137,,,,,,,,,,,,,,,,,,
30/04/2024 07:00:00,0,1133,,,,,,,,,,,,,,,,,,
30/04/2024 06:45:00,0,1129,,,,,,,,,,,,,,,,,,
30/04/2024 06:30:00,0,1124,,,,,,,,,,,,,,,,,,
30/04/2024 06:15:00,0,1117,,,,,,,,,,,,,,,,,,
30/04/2024 06:00:00,0,1114,,,,,,,,,,,,,,,,,,
30/04/2024 05:45:00,0,1108,,,,,,,,,,,,,,,,,,
30/04/2024 05:30:00,0,1103,,,,,,,,,,,,,,,,,,
30/04/2024 05:15:00,0,1095,,,,,,,,,,,,,,,,,,
30/04/2024 05:00:00,0,1092,,,,,,,,,,,,,,,,,,
30/04/2024 04:45:00,0,1084,,,,,,,,,,,,,,,,,,
30/04/2024 04:30:00,0,1081,,,,,,,,,,,,,,,,,,
30/04/2024 04:15:00,0,1074,,,,,,,,,,,,,,,,,,
30/04/2024 04:00:00,0,1064,,,,,,,,,,,,,,,,,,
30/04/2024 03:45:00,0,1058,,,,,,,,,,,,,,,,,,
30/04/2024 03:30:00,0,1052,,,,,,,,,,,,,,,,,,
30/04/2024 03:15:00,0,1047,,,,,,,,,,,,,,,,,,
30/04/2024 03:00:00,0,1038,,,,,,,,,,,,,,,,,,
30/04/2024 02:45:00,0,1028,,,,,,,,,,,,,,,,,,
30/04/2024 02:30:00,0,1022,,,,,,,,,,,,,,,,,,
30/04/2024 02:15:00,0,1011,,,,,,,,,,,,,,,,,,
30/04/2024 02:00:00,0,1003,,,,,,,,,,,,,,,,,,
30/04/2024 01:45:00,0,996,,,,,,,,,,,,,,,,,,
30/04/2024 01:30:00,0,989,,,,,,,,,,,,,,,,,,
30/04/2024 01:15:00,0,981,,,,,,,,,,,,,,,,,,
30/04/2024 01:00:00,0,971,,,,,,,,,,,,,,,,,,
30/04/2024 00:45:00,0,963,,,,,,,,,,,,,,,,,,
30/04/2024 00:30:00,0,951,,,,,,,,,,,,,,,,,,
30/04/2024 00:15:00,0,945,,,,,,,,,,,,,,,,,,
30/04/2024 00:00:00,0,938,,,,,,,,,,,,,,,,,,
29/04/2024 23:45:00,0,926,,,,,,,,,,,,,,,,,,
29/04/2024 23:30:00,0,916,,,,,,,,,,,,,,,,,,
29/04/2024 23:15:00,0,907,,,,,,,,,,,,,,,,,,
